,category,term,tf_idf
23110,Игрушки,звездочк,9.93092095679102e-05
23111,Книги,звездыхолодн,0.00011239791921303292
23112,Продукты,звезчатый,0.00017590261368866553
23113,Для ремонта,звеньев,0.00032183112449507643
23114,Игрушки,звер,0.00046019674276611756
23115,Книги,звер,0.00017361651398556337
23116,Автотовары,зверей,0.00032455275738955573
23117,Детям,зверей,0.0003135783013544941
23118,Игрушки,зверей,0.0001269471995991332
23119,Книги,звериад,0.00011239791921303292
23120,Здоровье,звероб,0.0001930701019546847
23121,Игрушки,зверь,9.93092095679102e-05
23122,Зоотовары,зверюшк,0.000306598432801956
23123,Игрушки,зверюшкам,9.93092095679102e-05
23124,Игрушки,зверюшкой,9.93092095679102e-05
23125,Детям,зверят,0.00015678915067724705
23126,Игрушки,зверят,0.0001269471995991332
23127,Продукты,зверят,0.00011242836544114359
23128,Красота,звзд,0.00010563555871494477
23129,Детям,звздн,0.00020187945669089807
23130,Дом,звздн,0.00026418451465528637
23131,Женщинам,звздн,8.751807990792689e-05
23132,Канцтовары,звздн,0.00016799825244674375
23133,Книги,звздн,9.249920393512519e-05
23134,Мужчинам,звздн,9.698559793259797e-05
23135,Аксессуары,звздног,0.00014408819518129038
23136,Электроника,звздног,0.00012234638936279085
23137,Игрушки,звонкий,9.93092095679102e-05
23138,Электроника,звонок,0.004277127104351549
23139,Автотовары,звук,0.00018438072792611692
23140,Здоровье,звук,0.0008412597255899714
23141,Игрушки,звук,0.0018390499593737189
23142,Книги,звук,6.121859477253046e-05
23143,Игрушки,звуков,0.0005712623981960995
23144,Книги,звуков,0.00014367852837562765
23145,Электроника,звуков,0.0002024985846355495
23146,Автотовары,звуковой,0.00010818425246318525
23147,Книги,звуковой,7.183926418781382e-05
23148,Электроника,звуковой,0.0002024985846355495
23149,Игрушки,звуковым,0.0001986184191358204
23150,Автотовары,звукоизоляц,0.00016926238048164914
23151,Игрушки,звуком,0.0016882565626544733
23152,Игрушки,звукомс,0.00029792762870373065
23153,Книги,звукоподражан,0.00022479583842606584
23154,Книги,зд,0.00011239791921303292
23155,Бытовая техника,зд350,0.0003702370110476268
23156,Сад и дача,зд350,0.0001460662975005266
23157,Книги,здесь,0.00033719375763909877
23158,Продукты,здор,0.00017590261368866553
23159,Здоровье,здоров,0.0004936039442083361
23160,Книги,здоров,0.0002873570567512553
23161,Продукты,здоров,0.0003372850963234308
23162,Детям,здоровог,0.0001894589684282876
23163,Продукты,здоровог,0.000135854821883723
23164,Здоровье,здоровый,0.0004473413514801467
23165,Книги,здоровый,0.00017361651398556337
23166,Бытовая техника,здоровь,0.0006778859354224482
23167,Здоровье,здоровь,0.0033672476019852206
23168,Книги,здоровь,0.0002649028178257693
23169,Красота,здоровь,4.9793016386985975e-05
23170,Продукты,здоровь,0.00024874356227570885
23171,Здоровье,здоровьяантистресс,0.0003861402039093694
23172,Здоровье,здравдез,0.0001930701019546847
23173,Книги,здравомыслящих,0.00011239791921303292
23174,Зоотовары,здравур,0.002452787462415648
23175,Женщинам,зебр,0.00010951145738134167
23176,Игрушки,зебр,7.669945712768627e-05
23177,Автотовары,зев,0.00016926238048164914
23178,Для ремонта,зел,0.0006436622489901529
23179,Автотовары,зелен,4.710612444472139e-05
23180,Детям,зелен,6.826991059440848e-05
23181,Дом,зелен,4.4669857675411414e-05
23182,Здоровье,зелен,0.00010746374029896679
23183,Зоотовары,зелен,8.532707556769422e-05
23184,Книги,зелен,3.1280609162594735e-05
23185,Продукты,зелен,0.0002447705859681083
23186,Сад и дача,зелен,0.00021053493859788885
23187,Ювелирные изделия,зелен,0.00011003868316716931
23188,Здоровье,зеленог,0.0003154723970962393
23189,Продукты,зеленог,9.580703007878048e-05
23190,Товары для взрослых,зеленог,0.00042023012584985615
23191,Ювелирные изделия,зеленог,0.00021535429566279642
23192,Здоровье,зеленыесрок,0.0001930701019546847
23193,Автотовары,зеленый,9.333670783378372e-05
23194,Аксессуары,зеленый,3.429228432719056e-05
23195,Дом,зеленый,5.9006304084291713e-05
23196,Женщинам,зеленый,6.515797544831785e-05
23197,Здоровье,зеленый,3.548834979614577e-05
23198,Игрушки,зеленый,0.00014603275935294978
23199,Книги,зеленый,2.0659939747311354e-05
23200,Красота,зеленый,1.9416945558288147e-05
23201,Мужчинам,зеленый,4.332397522144636e-05
23202,Продукты,зеленый,0.0010669818004315317
23203,Сад и дача,зеленый,3.4763062985179686e-05
23204,Ювелирные изделия,зеленый,3.63386875282742e-05
23205,Продукты,зеленыйрассыпнойфруктовый,0.00017590261368866553
23206,Игрушки,зеленым,0.00010817940937492465
23207,Красота,зеленым,5.753541086719865e-05
23208,Продукты,зеленым,9.580703007878048e-05
23209,Ювелирные изделия,зеленым,0.00010767714783139821
23210,Книги,зеленых,0.00022479583842606584
23211,Дом,зелень,0.00010258910528549732
23212,Продукты,зелень,0.003035565866910877
23213,Сад и дача,зелень,0.0006043950021913633
23214,Дом,зелн,0.00010258910528549732
23215,Здоровье,зелн,0.00012340098605208402
23216,Сад и дача,зелн,0.00012087900043827265
23217,Для ремонта,зелный,0.0002485597523428623
23218,Продукты,зелный,0.000407564465651169
23219,Здоровье,зельевар,0.0001930701019546847
23220,Книги,земель,0.00011239791921303292
23221,Книги,земельноправовой,0.00011239791921303292
23222,Сад и дача,земклуник,0.00018912426622707312
23223,Здоровье,земл,0.00018201338389109298
23224,Игрушки,земл,4.6810990158506145e-05
23225,Канцтовары,земл,0.0063507830675268405
23226,Книги,земл,0.0014834557798243083
23227,Сад и дача,земл,0.0007131740714569873
23228,Детям,земляник,0.0001336095460964896
23229,Здоровье,земляник,0.0004206298627949857
23230,Продукты,земляник,0.00028742109023634145
23231,Товары для взрослых,земляник,0.0008404602516997123
23232,Детям,земляникой,0.0003789179368565752
23233,Продукты,земляникой,0.000271709643767446
23234,Продукты,земляничный,0.00035180522737733106
23235,Книги,земн,0.00011239791921303292
23236,Книги,земфир,0.0006076577989494718
23237,Электроника,земфир,0.000856424725539536
23238,Здоровье,зенит,0.0001930701019546847
23239,Ювелирные изделия,зерен,0.00019769626218983267
23240,Автотовары,зеркал,0.002779261342238562
23241,Аксессуары,зеркал,0.003219098433973076
23242,Для ремонта,зеркал,0.0017913274003957796
23243,Дом,зеркал,0.009023311250433106
23244,Зоотовары,зеркал,8.532707556769422e-05
23245,Книги,зеркал,6.256121832518947e-05
23246,Красота,зеркал,0.00014699314048561876
23247,Сад и дача,зеркал,5.263373464947221e-05
23248,Электроника,зеркал,0.0011462482111487223
23249,Аксессуары,зеркалам,0.00018656305151807238
23250,Для ремонта,зеркалом,0.00020569874725743267
23251,Дом,зеркалом,0.00010258910528549732
23252,Мебель,зеркалом,0.0003741055751331949
23253,Аксессуары,зеркальн,0.00020322667768901678
23254,Для ремонта,зеркальн,0.00035057676038129646
23255,Дом,зеркальн,0.0006993791972178542
